AYM7NJTTX3M0L,0594033926,5.0
A2PL24SVISXZM9,0594033926,5.0
A3I1C8WM8DLSMM,0594033926,5.0
A29LNVZLBG0IYN,0594033926,5.0
A2CP4GY6XAWIII,0594033926,5.0
A1UMFN4RKU451R,0594033934,5.0
A3T3XKC7H5ACI1,0594033934,5.0
A1NQNJ3EAZ6CMZ,0594202442,4.0
A34TPQUVSQXXPX,0594287995,5.0
A2B4F6LP0ZLI8E,0594296420,3.0
A1RKH6803HVOQL,0594296420,5.0
A3ZNVCQCG57AY,0594296420,5.0
A1HM74IXWXQ5D8,0594296420,5.0
A2DUI0YVE1DZ48,0594296420,5.0
AH3LYMIBZ6DKF,0594296420,5.0
AWA0CM7TY98QX,0594450209,5.0
A244IAP7UBVHH6,0594450209,5.0
A3E7PG9CHDBICA,0594450705,5.0
A2JXAZZI9PHK9Z,0594451647,5.0
A1RTWWRHVIVWQW,0594451647,5.0
A2P5U7BDKKT7FW,0594451647,2.0
A262D8GC5XRU31,0594451647,5.0
AAZ084UMH8VZ2,0594451647,5.0
A3M122DYN9L5N8,0594451647,1.0
A3S0RV5ZQ37538,0594451647,4.0
A150Y5KRN7FWJJ,0594451647,5.0
AEZ3CR6BKIROJ,0594451647,4.0
A3BY5KCNQZXV5U,0594451647,5.0
A1JIOBEWHVV8MC,0594451647,5.0
A2OJRZGW5YVGNS,0594451647,5.0
A14KUMEJ094IZ3,0594451647,5.0
A212UCG62RO8JF,0594451647,5.0
A18U7ZDE2VHD01,0594477670,5.0
A39J1PTX1KAL66,0594477670,5.0
A2IEJQ8754BMSI,0594477670,4.0
APGCN777AZIYR,0594478162,4.0
A1UMV2TNJ96LMU,0594481813,5.0
A7S2B0I67WNWB,0594481813,4.0
A3HICVLF4PFFMN,0594481813,5.0
A3HGP1YI7G80HA,0594481813,5.0
A2SRW2W1GXYKQZ,0594481813,5.0
A3S51KDTK4P2JP,0594481813,4.0
A2ATRYXF83T83K,0594481813,5.0
A5MJPMMDAA1RQ,0594481813,5.0
A1RGYV1ASMTMSE,0594481813,1.0
ANSKSPEEAKY7S,0594481813,5.0
A2QBZA4S1ROX9Q,0594481813,3.0
A2FT4NPBE189NB,0594481813,5.0
AEFUHKIXACWJW,0594481813,5.0
ANY6JUFM0GH8U,0594481813,5.0
A29AHNG4TUERKG,0594481813,1.0
AT09WGFUM934H,0594481813,3.0
A1JB5VD57VRYAX,0594481813,5.0
A22055Y81HHDQ9,0594481813,1.0
A2CVNEE0H2F1YE,0594481813,4.0
ASLRVLGGF5F2J,0594481813,5.0
A2TSQNO5HXCYN2,0594481813,5.0
A1G0KYO61NFVTF,0594481813,5.0
A2OC1UK7VMBLOT,0594481813,4.0
A260COKJRRVS3U,0594481813,5.0
A1T8TP4OHT5T13,0594481813,4.0
AGAKHE014LQFU,0594481813,3.0
A3NU787GB0X67S,0594481813,5.0
AY0BL2JD0GAFT,0594481813,5.0
A2UVFEZ7UDBRAA,0594481813,5.0
A2332ANCYJS96P,0594481813,5.0
A1S6B5QFWGVL5U,0594481813,4.0
A399VAWM09IRH9,0594481902,5.0
AMP3SRCVG8VED,0594481902,5.0
ANFUGJ8Z9EMQS,0594481902,5.0
A2N3PEHL6QY8U8,0594481902,5.0
A2KK9GUTOXMB43,0594481902,5.0
A1G5M9B068B6N4,0594481902,5.0
A107S4MT25VXQ5,0594481902,5.0
A1IIGG5OMZKNYP,0594481902,2.0
A3RV0ZUIEOM0TX,0594481902,5.0
AAWFWZ2K9WTV1,0594481902,5.0
A2J3WVIQ5LO1O7,0594481902,4.0
A1GI134K2EVPEM,0594481902,5.0
A37ASPPZ778F9O,0594481902,1.0
AWL0JAXP3LQWJ,0594482127,4.0
A29FNXHYVA2W4G,0594511488,5.0
A32JHAQPVSGHUD,0594511488,5.0
A2C8SNQ59NMJ1,0594514681,5.0
AUMPN10O0S5WE,0594514681,4.0
A1APJUGO70YI8,0594514789,5.0
A3EI9TX2A4MUSZ,0594549507,4.0
A3JQESKSRFB6MV,0594549558,5.0
A3AW83CCH2SYAG,0743610431,5.0
A3IL8P9RPBUW2X,0743610431,3.0
A1C09ZLU9Z56TG,0777700018,5.0
A2E14J26DQZOAA,0777700018,5.0
A16OJ9FTF432BE,0840017677,4.0
A2WOSVWG4SX1J1,0879393742,5.0
A17ZYVAZZZWXU5,0879393742,3.0
A1PY7ODDSRIFGV,0879393742,4.0
AJ4QIAKKHW21N,089933623X,1.0
A2RMLNVKPFRK7X,089933623X,4.0
A2R4GEWPLORVSO,0899336795,2.0
A1KKUYTDUZDZSA,0899336795,4.0
A34527S2PDKKGN,0899336795,3.0
ACVACAN9F8XKR,0899336795,1.0
A5OXSZ6JI3WW0,0899336795,1.0
A28K8QC9C4WPGE,0899336795,1.0
A266DODBJYK0X,0899336795,1.0
A17RBVZX3VTNBW,0899336795,1.0
AV4GK35MHBFMW,0899336795,1.0
A3UKB1QYS8KBW0,0899336795,1.0
A11E2USO989A37,094339676X,5.0
A9CRICSLKO7DJ,0970407998,1.0
A32HSNCNPRUMTR,0970407998,1.0
A17HMM1M7T9PJ1,0970407998,4.0
A1GWA4DX7T4RWE,0970407998,5.0
A233AWZLS4LDYO,0970407998,5.0
A737SIAIN3WIY,0970408005,5.0
AVH06NSECM8EY,0970408005,3.0
A1BKC6B7YHYTVV,0972683275,4.0
AWVFSIB42LHKJ,0972683275,4.0
A36MQBNADRH8YY,0972683275,5.0
A3SRXMPLAEZ6DP,0972683275,4.0
A20XXTXWF2TCPY,0972683275,5.0
AOZZ0CTG5RMW1,0972683275,4.0
A2IDCSC6NVONIZ,0972683275,5.0
AML8NIWFKHZJU,0972683275,3.0
A33HBPL7Q6SZMG,0972683275,5.0
A22JDDJB1ZLGGZ,0972683275,5.0
A39PZJCRS98E6P,0972683275,5.0
A17S5ODXALEGVP,0972683275,5.0
A2WAXINV2ODKUQ,0972683275,5.0
A23X08KRDJKF7,0972683275,5.0
A15FPN5N8TI3Q8,0972683275,3.0
A1ZD73MDX4POAY,0972683275,5.0
A1EDI0X3GI1SK7,0972683275,5.0
A3BMUBUC1N77U8,0972683275,4.0
A1WSLZ5AVVHLRX,0972683275,5.0
A2ZBW1GVAXYGNI,0972683275,1.0
A3H4C425X1H2H9,0972683275,5.0
A17D7RRY5F6Q6E,0972683275,4.0
AYL6T95NTTYCT,0972683275,1.0
ARG1JEPRCUDQT,0972683275,5.0
A3BPE4JK9G2SIE,0972683275,5.0
AVRFGGCCCR6QU,0972683275,4.0
ARW08E970C4A4,0972683275,3.0
AKUNHU70LFK6E,0972683275,5.0
A156MPSDULFFO5,0972683275,4.0
A1RJD803EYM353,0972683275,5.0
A3UOSOCRKS3WIH,0972683275,5.0
AWE6E7DWGGWN7,0972683275,5.0
A3PRSCGIX3NY0X,0972683275,5.0
A1RGY08MHYC8AG,0972683275,4.0
AQJ9VAGG0QKEH,0972683275,5.0
A3NFODKXP6LXLV,0972683275,5.0
A36JCYNJG4Q2W6,0972683275,5.0
A2XPU8EMY19NBQ,0972683275,3.0
A1FAOXB8IJS99K,0972683275,5.0
A19X9H8DC3U31K,0972683275,5.0
A32XX53PIYV78T,0972683275,4.0
A1G1B7UE7D675U,0972683275,5.0
A778X9CUE16YO,0972683275,4.0
A1E9C49T7E6GKV,0972683275,5.0
A2G2K3OC74CPFZ,0972683275,5.0
A371ZZ95ZQEIZV,0972683275,4.0
A17BX6ISOLKLXM,0972683275,4.0
A1SJ4E4I684N6M,0972683275,5.0
A3A5LQ5T7M7I8V,0972683275,5.0
A18SGGRTJKKHR3,0972683275,3.0
A2ZSAJ28QS6Z68,0972683275,5.0
A2UUNC4CW16062,0972683275,3.0
A7060R14RJF3I,0972683275,4.0
AIHN98QLUVU7E,0972683275,5.0
A3RCX7Z7I9G2MF,0972683275,5.0
A1JLEDHBYBOLG2,0972683275,5.0
A3GG0HR8199P8Z,0972683275,1.0
A3R0H2RJY9DM99,0972683275,5.0
A26QCCO0101CO1,0972683275,5.0
APBF796U7GUTV,0972683275,5.0
A3T1DE9OZLLLWG,0972683275,1.0
AUCYYUP15XJA,0972683275,5.0
A14V9YT3C4QRPW,0972683275,4.0
A1HRZF7BQSCLUC,0972683275,4.0
AZPT44204EODM,0972683275,5.0
A1TDQTL9185HTU,0972683275,5.0
A6DI4IE8MKFYR,0972683275,5.0
A1CE42YCMQ3FEX,0972683275,4.0
A1VYNYUM57GAM0,0972683275,5.0
A1C1XLRK3R841B,0972683275,5.0
AF6352V65ZNG1,0972683275,4.0
AFS5ZGZ2M3ZGV,0972683275,5.0
AH5FPXRBVFP0B,0972683275,5.0
A1FXZJ8ZMQLYBS,0972683275,5.0
A2HLNXOYLMERTC,0972683275,5.0
A2ULCET06LOPBB,0972683275,5.0
A95VB9FYXW5XJ,0972683275,5.0
A3CCITVF0WL6KE,0972683275,5.0
AYZ54MQJUM3NV,0972683275,5.0
AYQNWE3AX4H08,0972683275,5.0
A3P2ZN0QGUALHG,0972683275,5.0
AS2KRDSIWBM2P,0972683275,4.0
ALL8RBDZK0WWO,0972683275,4.0
A33MVR4OT3321,0972683275,5.0
A3P24ZSF9IQRJJ,0972683275,5.0
A2YYH2I9S9TUCM,0972683275,5.0
A3PY6TQYAZG7MB,0972683275,5.0
A7SPHMIUOO3H1,0972683275,4.0
A1JI3XL5ME8CWM,0972683275,4.0
AIRPOKZ4206EG,0972683275,5.0
A320EVMBXQI9B8,0972683275,2.0
AQBLWW13U66XD,0972683275,5.0
A2JQZJVI9DS6R6,0972683275,5.0
AEBGTLDMLWZO4,0972683275,5.0
A70MDVX1NI1MM,0972683275,5.0
A1WT0YXXFDUY46,0972683275,5.0
A2DO34E3J21CRT,0972683275,5.0
A1079KKA0AXSL3,0972683275,4.0
A3NNSGACHBM7MK,0972683275,4.0
A3CK3T0E4C99CJ,0972683275,5.0
AUKEU9CW56TT4,0972683275,5.0
A3UNB8ASV0YNCN,0972683275,4.0
A2BWX768VJ5QFS,0972683275,5.0
AYIMC83D50LGH,0972683275,5.0
A21VE3LW3ZQ7KZ,0972683275,4.0
A2IYE9D2TEIDYV,0972683275,5.0
A1Z3FKFCMLSMG3,0972683275,4.0
A28YQET4K11XVA,0972683275,4.0
AYRHK2GGO4VFU,0972683275,5.0
A3130BH1Z7OPD2,0972683275,3.0
AGWAOGY3WTN4X,0972683275,5.0
A1L5LHGAUIIEOU,0972683275,5.0
A23A7OH3AM0PDA,0972683275,4.0
A12AU3CNAWYO5D,0972683275,5.0
A5O0P0JV6PLU3,0972683275,5.0
A3TY97QXQ6ZFSQ,0972683275,4.0
A2LKVJ3HM9FKUE,0972683275,5.0
A35QI2GKW8K230,0972683275,1.0
A4VTUX8VGLMAW,0972683275,5.0
A27X48PMUGK6U4,0972683275,5.0
A36B6D7RXI94JR,0972683275,5.0
A2KQDWZZUBBNOJ,0972683275,4.0
AW90C3YRHB3TG,0972683275,1.0
A2IXNEHMM685C9,0972683275,3.0
A27XULAA9X5ZGQ,0972683275,5.0
A3OB8MSEUT2B0F,0972683275,5.0
A4CUFSZBWO8HR,0972683275,2.0
A3DIXHIECTEKV2,0972683275,2.0
A1BAAIX0K2960C,0972683275,5.0
A3TTQNM920Q30O,0972683275,5.0
AWYAJCVLQNJK8,0972683275,5.0
A3IIGCFLKVFW8M,0972683275,5.0
A1C4BMQQXOQD80,0972683275,4.0
A2NJJGX3EMM4KB,0972683275,5.0
A1YFZQQLQ3QZHK,0972683275,2.0
ATWS0VHG8NOUZ,0972683275,5.0
AYGDF2QFY2ZZ3,0972683275,5.0
A2063NNYWR4B7J,0972683275,4.0
A108UXJTIV8XXY,0972683275,5.0
A35TCV053U9AHN,0972683275,4.0
A3ON9HIKV7GO6K,0972683275,5.0
A13S3RBHK5T968,0972683275,5.0
A20VSTDILG9K7H,0972683275,4.0
A1Y7I43UEGKDN7,0972683275,4.0
A3LUBQ6HTHQC9C,0972683275,4.0
AGG3RTQFN3OJ4,0972683275,5.0
A1EWPEGJYIX23N,0972683275,5.0
AVOYMPC2XY63V,0972683275,5.0
A3VKO21KYDJQ2W,0972683275,3.0
A1MSO6LERG39PC,0972683275,5.0
A20Q4FIBCAG2ZV,0972683275,5.0
A2LDAK4G15UOQ6,0972683275,4.0
A1980MGZXSGJP,0972683275,5.0
AQI418NDK5GF3,0972683275,5.0
A2QDYDMCPU68U5,0972683275,5.0
A35DGOWXUZYTWS,0972683275,5.0
A1JOEW6J1H9CXX,0972683275,5.0
A1GLL5CJ1SFAMS,0972683275,5.0
A3GYJW3I6Q5AXG,0972683275,5.0
A1SFB394R1NHNB,0972683275,5.0
A2683OJ85CLWFA,0972683275,5.0
AXBF39GC4I2EC,0972683275,5.0
A2MBXZ1XGBUFA,0972683275,5.0
A226W9HO3YVYUG,0972683275,5.0
A2UWRQFJ9OIM9L,0972683275,5.0
A14C5D25SZWFLX,0972683275,5.0
AXDW3OXL1ANL4,0972683275,5.0
A3M6S7Y1FNPOLD,0972683275,3.0
A1GSL1M8TPUSB2,0972683275,5.0
A2C4WL8NYM7Q0I,0972683275,4.0
A1VVJLWQ15YTYV,0972683275,4.0
AOU1TM9UA1BZF,0972683275,5.0
A3S5643F4JNLQQ,0972683275,5.0
A1HT4T3HR2W9VG,0972683275,5.0
AJIA55AVU0CUS,0972683275,4.0
A36VF2I8ILFJH1,0972683275,5.0
A106YUCY4SVX1D,0972683275,5.0
A1YVXAIV87Z3LM,0972683275,5.0
A3U6HVI3EWAZWU,0972683275,4.0
A3V0W3FHKL6468,0972683275,5.0
A3C51ESBUD8QAJ,0972683275,4.0
A32YYOS0T4NVG1,0972683275,5.0
A1OO6OKFFDBXNW,0972683275,4.0
A3IC6OB22INS9,0972683275,4.0
A2F1XPTGEADV8R,0972683275,4.0
A3ISZ8KLXYYI7P,0972683275,5.0
A3RD1GFFLG12YC,0972683275,5.0
A1SR2IFR1CBPQW,0972683275,5.0
A1JKBJEKH5GXIT,0972683275,5.0
A2QG84ZEFKUISL,0972683275,5.0
A26FS7F997E7SI,0972683275,4.0
A2QB7E7X3RURZ2,0972683275,3.0
A263GC6WFHUY4Z,0972683275,5.0
A33DH1NN4OOKX3,0972683275,2.0
A25EIC1CXMA1DO,0972683275,5.0
A2EJJTOWAEL7SJ,0972683275,5.0
A2MQ47BBL7F6B6,0972683275,5.0
A3QH8VQDE7HZCR,0972683275,5.0
A2UMQGIOIQ2ZJ9,0972683275,5.0
A2RNG3LFW5CFKX,0972683275,5.0
A25DO9Q43GE6WK,0972683275,5.0
A2LSIS2A2CNLVL,0972683275,4.0
A26UWC5UI7XLY2,0972683275,5.0
A1MDERNKA03DON,0972683275,5.0
A1HZ68B7UMNWVW,0972683275,5.0
A3KWKARBHBSQZF,0972683275,5.0
A6J8D9V5S9MBE,0972683275,5.0
A3Q95HLHAUC34M,0972683275,5.0
A3UBDM2OA2Y3I9,0972683275,5.0
A1AT5LYGF3T3BJ,0972683275,4.0
A2VEU4GLPJUFNP,0972683275,3.0
A143ONYTRZY3SF,0972683275,5.0
A2ASX8RGDVFNOG,0972683275,4.0
A3D1X3ZYUWR0Z9,0972683275,5.0
AYNGELTTLBXVN,0972683275,5.0
A3NMAV0XRHOS1U,0972683275,5.0
AIGTSPP6PLJJW,0972683275,4.0
A3TF6PPEYAQ1KX,0972683275,4.0
A2MJNFUQS2FG92,0972683275,5.0
A37Z3QW5ZDJLSZ,0972683275,5.0
A21DCEYSAP2KM8,0972683275,4.0
A2UZQ5I2XLQYXD,0972683275,5.0
A2I8I2LLVE9U6G,0972683275,5.0
A39Z4OU2C7ENWH,0972683275,3.0
A1UJX9NC57TW5N,0972683275,5.0
A1FQOCN6SNXNG6,0972683275,5.0
AY7Y69EUL5GGL,0972683275,5.0
A31QWH1JR60A5F,0972683275,5.0
A2C0L77SWTXMOV,0972683275,5.0
A2E5IK9TUH8UPD,0972683275,4.0
A3QWCGS4OS44UP,0972683275,4.0
A3UBY3ND3TTNL3,0972683275,1.0
A3TBIJHR03ELEQ,0972683275,4.0
AX3OXHFIKAE4R,0972683275,4.0
A3QRE0I5HSC332,0972683275,4.0
A1C55HT82Y70AE,0972683275,4.0
A1EJKPTGO474WN,0972683275,4.0
AEQR0VUFBZXUY,0972683275,5.0
AKBZI91RTIXM6,0972683275,4.0
A1XQEYP8NDJIGH,0972683275,4.0
A1VL1D97E9PJGX,0972683275,5.0
A2RHDVCXQVFFXM,0972683275,5.0
A32QNTFPVVY3P4,0972683275,4.0
A2HG19HOW4IZ7L,0972683275,5.0
AGZ1HS2KBSFRG,0972683275,4.0
A1NOPFD9YTMXHB,0972683275,4.0
A1CWI7TXJW674Q,0972683275,5.0
A11XEQWME3DHFF,0972683275,4.0
A2S089YNV6Y2D1,0972683275,4.0
A2SKYCFKIOGG19,0972683275,5.0
AL4WX7LL4ISYK,0972683275,4.0
A3OTY3KB4OG9FO,0972683275,1.0
A1BMBZNUA3H10M,0972683275,4.0
A1HYHOBZPJKY1I,0972683275,5.0
ALP4IUKDBJ0EO,0972683275,5.0
A3GCTN5ZPQT657,0972683275,5.0
A13BWQDECDDVIZ,0972683275,4.0
A1M7VPG9Q6JEO8,0972683275,5.0
A20UDOT1F361T2,0972683275,5.0
A25I5Q55UL8MT3,0972683275,5.0
A3UA6U3K0R6PDY,0972683275,5.0
A12XCRHPREC51Y,0972683275,4.0
A1QBVPRRBYL5US,0972683275,5.0
A3QPJS71FU70MX,0972683275,4.0
A1HAF9KEUQHT5F,0972683275,5.0
A2PCG95PZLF92Q,0972683275,5.0
A28DLVVZMHTAPN,0972683275,5.0
A34895BBYDUOG7,0972683275,5.0
A1SS291G5X84WC,0972683275,2.0
A1RPEK98P97J7W,0972683275,5.0
ABBPDSBNGEYRU,0972683275,5.0
AYKXABHFBFGJX,0972683275,2.0
A1B8LOW1DH3HZY,0972683275,3.0
A17PJXD7YBSD8F,0972683275,5.0
A36VRTU7YUGH39,0972683275,5.0
A2A3B0JX2JRS6S,0972683275,5.0
A1ZPEZMQBCTZQN,0972683275,4.0
A2OGXHE7PVLTOE,0972683275,4.0
A3OYE7X2O08LNT,0972683275,4.0
A1RKIVV5VR3RJ8,0972683275,4.0
A31KBWBVXWUCSR,0972683275,5.0
A1KECIKIWDB4HH,0972683275,4.0
A2YIXN1SNPWV0A,0972683275,4.0
A2LR9WP2JGDT8E,0972683275,2.0
A1TSQF40H4MIWM,0972683275,5.0
A3DBMXKKJMO910,0972683275,5.0
A23AF9X5323ME3,0972683275,3.0
A18FTRFQQ141CP,0972683275,5.0
AE1L7FJUVT661,0972683275,5.0
A1M17ZTK354P6Y,0972683275,4.0
A3D8NXND1ALT91,0972683275,4.0
A1XEYWWDJ09OEA,0972683275,4.0
A2JMN2JA9LSHVL,0972683275,1.0
A3ATF868IEP191,0972683275,4.0
A1YQJNKIMRBU1M,0972683275,5.0
A2D6D5MUX0SP2H,0972683275,5.0
AXREKH8MC9S3X,0972683275,5.0
A3VZ53R6F842QZ,0972683275,5.0
A14O9P3DV5EHKO,0972683275,3.0
A27WRC8KIFFTWS,0972683275,5.0
AVHB9LLVCTEKY,0972683275,5.0
A1BFGWPAR3XE0Y,0972683275,5.0
A38IZ9GUFJ28AP,0972683275,5.0
A153SN02P05UXE,0972683275,5.0
A3F9NDKO3GFOCH,0972683275,5.0
A1KI8R3FT71PPK,0972683275,5.0
A38KYGIUKF2MFU,0972683275,5.0
AIJWAL4ZGCK2F,0972683275,5.0
A2GPNXFUUV51ZZ,0972683275,5.0
A3CLWR1UUZT6TG,0972683275,5.0
A12ZCHX2T8Z952,0972683275,5.0
A3GJT8MVRII6PJ,0972683275,5.0
A38DTJURWNUQTZ,0972683275,5.0
A1V8UZ63FQD382,0972683275,5.0
A2IKPO861L8O90,0972683275,5.0
A3Q7DHKIU7TMBI,0972683275,4.0
AT138NK1P69KO,0972683275,3.0
A2ACJSHEC2RZVZ,0972683275,4.0
A28INZ2FGLBOZO,0972683275,4.0
AOOQGCJEV25VT,0972683275,5.0
A2IRDF393ZKDN8,0972683275,5.0
A24OHQK700QEIW,0972683275,5.0
A3T3M5EYGCWSUA,0972683275,5.0
A17TBWDFNK675R,0972683275,5.0
A3P5CV06QLXGRF,0972683275,1.0
A1P7CE4XXWG8WJ,0972683275,4.0
A1PUB1SLAFU555,0972683275,5.0
A5ABV0IOAM9YO,0972683275,5.0
A3SWF9UXQAEK9Q,0972683275,5.0
A24NAL80DJU0B8,0972683275,5.0
A1WI6CDE40JSDZ,0972683275,5.0
A1V4GFB3HKFZ2T,0972683275,5.0
A2K4HQA1K0CVGP,0972683275,4.0
A2HWFK6TC9SGV,0972683275,5.0
A2EPTJFNJSHUCU,0972683275,5.0
A38FGQVJM18OWV,0972683275,1.0
A1CA40102FA5N0,0972683275,5.0
A3586I23X68J59,0972683275,5.0
A3TH91PK3IABQU,0972683275,1.0
A22E1RM28FZZP2,0972683275,5.0
A12PFARGH9ELDI,0972683275,5.0
A20RYSHYDK9M6,0972683275,4.0
A16Q3CV7TCFO4E,0972683275,3.0
A1P560UNX4SBE7,0972683275,5.0
A28RVT20CEXA8B,0972683275,4.0
A27OMVFGJXH1VB,0972683275,5.0
AHJJYGJXJ346V,0972683275,5.0
A2CDG7JEL4W6IC,0972683275,5.0
A19KHPSLJQ1UKY,0972683275,5.0
A3E4YU6APQLRKE,0972683275,5.0
A2NOHYNZCZ2NW4,0972683275,5.0
A11NLVWA0MTSGH,0972683275,5.0
A2YJHOCQJJCD6L,0972683275,3.0
A9MZROA9WNRJT,0972683275,4.0
A34DGHJJFSSN8X,0972683275,5.0
A1GLHE8QE65D0W,0972683275,1.0
A11SX0QI0EFZY0,0972683275,5.0
AQNQ3Y8AK04GQ,0972683275,3.0
A3F6E9FYLZ7MXZ,0972683275,5.0
A3D9JOLPWI3SSL,0972683275,5.0
A39K0PHF85UU2O,0972683275,4.0
A13W1XKMRMF43T,0972683275,4.0
A4PRLL18Q4TE1,0972683275,5.0
A21532E0LDLKPD,0972683275,4.0
A2Q9HI52XRHPYB,0972683275,5.0
A2ANB0YF7J5VBB,0972683275,5.0
A1HJMUCKBJ38XL,0972683275,5.0
A17EAU0WHA1A4N,0972683275,5.0
AVTEOX99BMGZ,0972683275,4.0
A3PPDNV08DDMUY,0972683275,1.0
A20IY0H76J8ICM,0972683275,4.0
A1PV9NZBPCKSG2,0972683275,5.0
AOJBRLPBX7JIX,0972683275,5.0
AQGSAZBQTA4,0972683275,2.0
A27W2XD4XB3GIR,0972683275,5.0
A1YCH6MMPBKC2O,0972683275,2.0
A3GRZJH6281WN6,0972683275,5.0
A1N4DKWTQ9YP1Q,0972683275,5.0
A30F26L0LWNE9I,0972683275,5.0
AD0VA39FRVNKN,0972683275,5.0
ABM9CL72EGWKN,0972683275,4.0
A1SUS5G1DY6WUM,0972683275,5.0
A20IOFDX45NZET,0972683275,3.0
A1WHCQQ1016OC4,0972683275,5.0
A2WZWY5MQTXO0R,0972683275,5.0
A3KR19BIVGUK9P,0972683275,5.0
A1N99F2Z4F01RG,0972683275,5.0
A2WZ2FO4LNOBLD,0972683275,1.0
AKOB0AC7H4RHN,0972683275,1.0
A29GANDIIX0H4Y,0972683275,1.0
A14RTWD2KSOEOD,0972683275,5.0
A3DBA3N3MTQDB2,0972683275,4.0
A3A7ZJ4QS65X15,0972683275,3.0
A3GL86VTKP3OL6,0972683275,5.0
A6ZGUVQLM93MC,0972683275,5.0
A23LAEGOPQR4BB,0972683275,5.0
A6IZS2U4RFJSY,0972683275,4.0
A2E62IBKN9OV3S,0972683275,5.0
A361FG8C13FB99,0972683275,5.0
A110S8IJ3ZID0D,0972683275,5.0
A11NR4AJK9TNQM,0972683275,4.0
A3CWU14LXQQTL,0972683275,4.0
A2VN9A89NJ9TPZ,0972683275,5.0
AY9QGJVGN3P67,0972683275,1.0
A13M65IGNEQXW1,0972683275,3.0
ANWW7PT6Z6MHD,0972683275,5.0
A180BZHVJIRWBZ,0972683275,4.0
A31FNBHNC19QX6,0972683275,5.0
A2DDPTOS7XXBUY,0972683275,5.0
A1R2514DVWIIMV,0972683275,4.0
A1KM3IPZ9H0JKZ,0972683275,4.0
A3HF257LGTGOTS,0972683275,5.0
A6R43EXZGQ1I0,0972683275,5.0
A33RU0BLKE4YWA,0972683275,5.0
A26ADM56C8D660,0972683275,5.0
A11D842ZBM7QAD,0972683275,5.0
AZ6SUJ5T0KBE5,0972683275,5.0
A2EZPD81ACVMOO,0972683275,5.0
A284PZTO3H9FEN,0972683275,5.0
A7EVWY97FPSIA,0972683275,5.0
A8XWBF2NFDRC3,0972683275,2.0
AHKKH5P9OXXMG,0972683275,5.0
A3BLAOR6MEE9YO,0972683275,3.0
A1N0MVWRW4JI84,0972683275,5.0
